MSOA code,March,April,May,June,July,5 month - March to July
E02004209,0,2,0,0,0,2
E02004210,0,1,0,0,0,1
E02004211,0,5,0,0,0,5
E02004212,0,0,0,0,0,0
E02004213,0,0,0,0,0,0
E02004214,0,0,0,0,0,0
E02004215,1,2,0,0,0,3
E02004216,0,2,0,0,0,2
E02004217,1,0,0,0,0,1
E02004218,0,0,1,1,0,2
E02004219,0,1,0,0,0,1
E02004220,0,1,0,0,0,1
E02004221,0,0,0,0,0,0
E02004222,0,1,0,0,0,1
E02004223,0,2,2,0,0,4
E02004224,0,0,0,0,0,0
E02004225,0,0,0,0,0,0
E02004226,0,0,0,0,0,0
E02004227,0,10,1,0,0,11
E02004228,0,2,1,0,0,3
E02004229,0,1,0,0,0,1
E02004230,0,2,1,0,0,3
E02004231,1,0,1,0,0,2
E02004232,0,2,0,0,0,2
E02004233,0,4,1,0,0,5
E02004234,0,2,0,1,1,4
E02004235,0,0,0,0,0,0
E02004236,0,0,0,0,0,0
E02004237,0,3,1,3,0,7
E02004238,0,0,1,0,0,1
E02004239,1,2,1,0,0,4
E02004240,0,3,2,0,0,5
E02004241,0,4,0,0,0,4
E02004242,0,3,0,1,0,4
E02004243,0,1,1,0,0,2
E02004244,1,0,1,0,0,2
E02004245,0,3,0,0,0,3
E02004246,0,2,2,1,0,5
E02004247,0,0,0,0,0,0
E02004248,0,2,0,0,0,2
E02004249,0,2,0,0,0,2
E02004250,0,2,1,0,0,3
E02004251,1,1,2,1,0,5
E02004252,0,2,7,0,0,9
E02004253,1,4,1,0,0,6
E02004254,0,1,0,0,0,1
E02004255,1,2,1,1,0,5
E02004256,0,0,1,0,0,1
E02004257,0,4,0,0,0,4
E02004258,0,2,1,0,0,3
E02004259,0,2,0,0,0,2
E02004260,0,0,0,0,1,1
E02004261,0,4,2,0,0,6
E02004262,0,0,0,0,0,0
E02004263,0,1,2,0,0,3
E02004264,0,0,1,0,0,1
E02004265,0,3,1,0,0,4
E02004266,0,0,1,0,0,1
E02004267,0,2,1,0,0,3
E02004268,0,0,0,0,0,0
E02004269,0,2,1,0,0,3
E02004270,1,1,0,0,0,2
E02004271,0,1,1,0,0,2
E02004272,0,13,1,0,0,14
E02004273,0,0,0,0,0,0
E02004274,1,2,0,0,0,3
E02004275,0,1,0,0,0,1
E02004276,0,1,0,0,0,1
E02004277,0,20,3,0,0,23
E02004278,1,0,0,0,0,1
E02004279,0,1,1,0,0,2
E02004280,1,1,0,0,0,2
E02004281,1,0,0,0,0,1
E02004282,0,8,1,0,0,9
E02004283,0,8,0,1,0,9
E02004284,0,3,0,0,0,3
E02004285,0,1,0,0,0,1
E02004286,0,6,2,0,0,8
E02004287,0,0,0,0,0,0
E02004288,0,1,1,0,0,2
E02004289,1,0,0,0,0,1
E02004290,1,9,0,0,0,10
E02004291,0,11,3,3,1,18
E02004292,0,5,4,1,0,10
E02004293,1,6,3,0,0,10
E02004294,1,3,1,0,0,5
E02004295,1,1,1,1,0,4
E02004296,2,2,1,0,0,5
E02004297,1,4,5,0,0,10
E02004298,1,2,8,1,0,12
E02004299,0,15,6,1,0,22
E02004300,0,5,2,0,0,7
E02004301,2,25,4,0,0,31
E02004302,0,3,7,1,0,11
E02004303,0,10,3,0,0,13
E02004304,0,9,18,3,1,31
E02004305,0,6,4,0,0,10
E02004306,1,3,1,1,0,6
E02004307,0,8,1,0,0,9
E02004308,1,10,1,0,0,12
E02004309,0,8,4,1,0,13
E02004310,0,2,4,0,0,6
E02004311,0,10,2,1,0,13
E02004312,1,4,2,0,0,7
E02004313,0,0,0,0,1,1
E02004314,0,7,9,0,0,16
E02004315,1,3,17,1,0,22
E02004316,1,2,4,1,0,8
E02004317,1,9,4,2,0,16
E02004318,1,8,1,0,0,10
E02004319,0,1,1,0,0,2
E02004320,0,7,5,4,0,16
E02004321,0,20,2,0,0,22
E02004322,0,20,4,1,0,25
E02004323,0,8,2,0,0,10
E02004324,1,6,0,0,0,7
E02004325,1,14,2,0,0,17
E02004326,0,6,2,1,0,9
E02004327,1,6,1,0,0,8
E02004328,1,3,0,1,0,5
E02004329,0,4,5,0,0,9
E02004330,0,7,12,2,0,21
E02004331,1,13,0,0,0,14
E02004332,1,5,2,1,0,9
E02004333,0,1,2,0,0,3
E02004334,0,1,1,1,0,3
E02004335,0,1,1,1,0,3
E02004336,1,1,1,0,0,3
E02004337,1,2,1,0,0,4
E02004338,1,1,8,0,0,10
E02004339,0,0,1,1,1,3
E02004340,0,4,15,3,0,22
E02004341,0,7,2,0,0,9
E02004342,3,4,2,3,0,12
E02004343,0,4,3,1,1,9
E02004344,0,4,1,1,0,6
E02004345,1,4,3,3,0,11
E02004346,0,2,1,0,0,3
E02004347,0,4,3,7,0,14
E02004348,0,3,1,0,0,4
E02004349,1,1,0,1,0,3
E02004350,0,7,2,0,0,9
E02004351,0,4,1,1,0,6
E02004352,0,4,1,0,0,5
E02004353,0,6,19,13,0,38
E02004354,0,0,0,0,0,0
E02004355,0,4,1,0,0,5
E02004356,0,2,0,0,0,2
E02004357,1,0,2,0,0,3
E02004358,0,1,1,2,1,5
E02004359,2,2,3,0,0,7
E02004361,1,6,0,0,0,7
E02004362,0,2,3,0,1,6
E02004363,0,1,4,0,0,5
E02004364,2,3,2,0,0,7
E02004365,0,0,0,0,0,0
E02004366,0,3,3,0,0,6
E02004367,0,5,6,2,0,13
E02004368,1,0,0,0,0,1
E02004369,0,0,0,0,0,0
E02004370,0,1,0,1,0,2
E02004371,0,0,0,0,0,0
E02004372,0,0,0,0,0,0
E02004373,0,2,0,0,0,2
E02004374,0,1,0,0,0,1
E02004375,0,1,1,0,0,2
E02004376,0,0,0,0,0,0
E02004377,0,0,1,0,0,1
E02004378,0,1,0,0,0,1
E02004379,0,2,1,0,0,3
E02004380,0,10,5,1,1,17
E02004381,0,1,2,1,0,4
E02004382,2,9,7,0,0,18
E02004383,0,2,0,1,0,3
E02004384,0,8,1,1,0,10
E02004385,2,5,0,2,0,9
E02004386,1,2,1,1,0,5
E02004387,1,1,2,0,0,4
E02004388,0,2,1,1,0,4
E02004389,2,12,9,1,1,25
E02004390,0,3,4,0,1,8
E02004391,0,5,1,0,0,6
E02004392,0,2,1,1,0,4
E02004393,0,1,1,0,0,2
E02004394,0,0,7,0,0,7
E02004395,0,0,0,0,1,1
E02004396,0,3,0,0,0,3
E02004397,0,1,0,0,0,1
E02004398,1,2,0,1,0,4
E02004399,1,3,6,0,1,11
E02004400,1,7,4,2,0,14
E02004401,0,0,1,0,0,1
E02004402,0,1,6,1,1,9
E02004403,0,4,2,2,0,8
E02004404,0,0,0,0,0,0
E02004405,0,1,0,0,0,1
E02004406,2,6,4,1,1,14
E02004407,0,2,13,0,0,15
E02004408,0,1,0,1,0,2
E02004409,0,3,1,0,0,4
E02004410,0,2,1,3,0,6
E02004411,1,6,0,0,0,7
E02004412,0,1,1,0,0,2
E02004413,0,7,2,0,0,9
E02004414,1,7,1,0,0,9
E02004415,2,0,0,1,0,3
E02004416,0,1,0,0,1,2
E02004417,0,2,0,0,0,2
E02004418,0,2,1,0,2,5
E02004419,0,3,3,2,1,9
E02004420,0,3,4,0,1,8
E02004421,0,5,1,0,2,8
E02004422,0,2,1,0,0,3
E02004423,0,2,1,0,0,3
E02004424,1,1,1,0,0,3
E02004425,1,6,3,0,1,11
E02004426,1,9,1,2,0,13
E02004427,2,4,1,1,0,8
E02004428,0,7,4,1,0,12
E02004429,1,6,1,2,0,10
E02004430,0,2,0,1,0,3
E02004431,1,4,1,0,0,6
E02004432,1,2,2,0,0,5
E02004433,0,3,2,1,0,6
E02004434,2,10,3,0,1,16
E02004435,0,7,2,2,0,11
E02004436,0,6,2,0,1,9
E02004437,1,13,4,2,0,20
E02004438,1,13,3,3,0,20
E02004439,0,3,2,1,0,6
E02004440,0,4,2,1,0,7
E02004441,2,4,1,0,2,9
E02004442,0,4,4,0,0,8
E02004443,1,5,3,0,0,9
E02004444,2,8,0,0,1,11
E02004445,1,6,2,0,1,10
E02004446,0,1,1,0,0,2
E02004447,0,1,0,0,0,1
E02004448,0,3,1,1,0,5
E02004449,0,7,1,0,0,8
E02004450,1,4,0,0,0,5
E02004451,0,7,6,3,0,16
E02004452,0,12,1,1,0,14
E02004453,1,4,0,0,0,5
E02004454,0,3,4,0,3,10
E02004455,1,3,1,0,0,5
E02004456,0,4,0,1,0,5
E02004457,1,1,2,0,0,4
E02004458,0,6,1,0,0,7
E02004459,1,4,3,0,0,8
E02004460,2,2,1,0,0,5
E02004461,0,0,0,0,0,0
E02004462,1,3,0,1,1,6
E02004463,0,8,7,0,0,15
E02004464,0,7,6,1,1,15
E02004465,1,2,4,2,1,10
E02004466,0,6,0,0,0,6
E02004467,0,4,2,0,0,6
E02004468,0,9,2,3,0,14
E02004469,2,2,1,0,0,5
E02004470,4,6,2,0,0,12
E02004471,2,13,1,1,0,17
E02004472,0,4,0,0,0,4
E02004473,0,6,3,0,1,10
E02004474,0,1,0,2,0,3
E02004475,0,1,0,2,0,3
E02004476,0,2,7,3,0,12
E02004477,1,3,1,0,0,5
E02004478,2,3,0,3,1,9
E02004479,1,4,5,2,1,13
E02004480,1,5,1,1,0,8
E02004481,0,8,1,2,3,14
E02004482,0,3,1,0,0,4
E02004483,0,5,1,2,0,8
E02004484,3,5,0,2,0,10
E02004485,2,3,2,0,0,7
E02004486,0,6,1,0,0,7
E02004487,0,1,1,0,0,2
E02004488,0,3,4,3,0,10
E02004489,0,0,2,0,0,2
E02004490,1,6,2,0,0,9
E02004491,1,2,0,0,0,3
E02004492,0,5,1,0,0,6
E02004493,3,6,3,0,0,12
E02004494,2,8,9,0,0,19
E02004495,2,3,2,1,0,8
E02004496,1,4,2,1,0,8
E02004497,0,9,0,0,0,9
E02004498,1,5,2,0,0,8
E02004499,1,2,0,0,0,3
E02004500,0,1,0,0,0,1
E02004501,1,0,1,0,0,2
E02004502,1,2,1,1,1,6
E02004503,0,6,0,0,0,6
E02004504,1,5,4,4,2,16
E02004505,0,6,0,1,1,8
E02004506,0,11,5,0,1,17
E02004507,0,1,0,0,0,1
E02004508,0,3,0,0,0,3
E02004509,0,2,1,0,0,3
E02004512,0,2,0,0,0,2
E02004513,0,2,0,0,0,2
E02004514,0,2,0,0,0,2
E02004515,0,2,0,0,0,2
E02004516,0,2,1,0,0,3
E02004517,1,8,6,1,0,16
E02004518,0,0,1,0,0,1
E02004519,0,4,0,0,0,4
E02004520,0,3,0,0,0,3
E02004521,0,4,2,1,0,7
E02004522,0,4,1,0,0,5
E02004523,0,0,2,0,0,2
E02004524,0,3,7,0,0,10
E02004525,0,4,3,1,0,8
E02004526,1,2,3,0,0,6
E02004527,2,7,1,0,0,10
E02004528,0,5,0,0,0,5
E02004529,1,2,2,0,0,5
E02004530,1,4,1,2,0,8
E02004531,0,6,3,0,0,9
E02004532,2,5,0,0,0,7
E02004533,0,18,2,0,0,20
E02004534,1,2,0,0,0,3
E02004535,2,17,1,0,0,20
E02004536,1,12,0,1,0,14
E02004537,0,7,3,2,0,12
E02004538,0,13,0,0,0,13
E02004539,1,3,2,0,0,6
E02004540,4,3,1,0,0,8
E02004541,0,19,0,1,0,20
E02004542,1,4,0,0,0,5
E02004543,0,16,3,0,0,19
E02004544,1,7,0,0,0,8
E02004545,1,4,0,0,0,5
E02004546,1,4,0,1,0,6
E02004547,1,3,0,0,0,4
E02004548,0,2,0,1,0,3
E02004549,0,8,0,0,0,8
E02004550,3,8,0,1,1,13
E02004551,0,7,2,0,0,9
E02004552,0,5,2,0,0,7
E02004553,1,4,1,0,0,6
E02004554,0,4,2,0,0,6
E02004555,0,2,0,0,0,2
E02004556,1,3,0,0,0,4
E02004557,0,4,4,1,1,10
E02004558,2,2,1,0,0,5
E02004559,1,0,0,0,0,1
E02004560,0,5,0,0,0,5
E02004561,1,3,1,0,0,5
E02004562,0,3,0,0,0,3
E02004563,0,4,0,1,0,5
E02004564,0,6,3,0,2,11
E02004565,2,4,3,1,0,10
E02004566,1,2,1,0,0,4
E02004567,0,7,4,1,0,12
E02004568,1,4,2,2,0,9
E02004569,1,8,3,0,2,14
E02004570,3,3,3,4,2,15
E02004571,0,3,3,0,0,6
E02004572,2,3,3,0,0,8
E02004573,0,5,3,1,0,9
E02004574,1,2,1,0,0,4
E02004575,1,6,2,0,0,9
E02004576,0,4,3,0,0,7
E02004577,1,1,1,1,0,4
E02004578,0,15,8,2,0,25
E02004579,0,4,0,1,0,5
E02004580,1,13,2,3,0,19
E02004581,2,1,6,5,1,15
E02004582,3,7,2,0,0,12
E02004583,0,3,0,3,0,6
E02004584,3,6,3,1,0,13
E02004585,1,2,1,0,0,4
E02004586,2,3,4,1,0,10
E02004587,0,3,2,0,0,5
E02004588,0,5,4,0,0,9
E02004589,1,1,1,1,0,4
E02004590,0,8,2,0,1,11
E02004591,0,1,1,0,0,2
E02004592,0,0,1,0,0,1
E02004593,0,1,1,0,0,2
E02004594,0,3,0,0,0,3
E02004595,1,13,6,0,0,20
E02004596,0,4,0,0,0,4
E02004597,3,9,5,1,0,18
E02004598,0,1,7,0,0,8
E02004599,2,2,0,0,0,4
E02004600,0,3,0,0,0,3
E02004601,0,3,3,0,0,6
E02004602,0,8,2,0,0,10
E02004603,0,0,1,0,0,1
E02004604,0,7,1,0,0,8
E02004605,0,1,1,0,0,2
E02004606,1,26,5,0,1,33
E02004607,1,14,1,1,0,17
E02004608,1,4,2,0,0,7
E02004609,0,3,2,0,0,5
E02004610,1,4,0,0,0,5
E02004611,0,10,5,0,0,15
E02004612,1,5,1,0,0,7
E02004613,1,1,0,0,0,2
E02004614,0,13,1,0,0,14
E02004615,0,5,0,0,0,5
E02004616,0,4,0,0,0,4
E02004617,1,1,1,1,0,4
E02004618,1,2,0,0,0,3
E02004619,1,0,0,0,0,1
E02004620,0,4,3,0,0,7
E02004621,1,15,2,0,0,18
E02004622,0,5,0,0,0,5
E02004623,0,2,3,0,0,5
E02004624,0,3,1,0,0,4
E02004625,0,2,0,0,0,2
E02004626,1,0,1,0,0,2
E02004627,1,1,0,0,0,2
E02004628,1,2,4,1,0,8
E02004629,1,3,0,1,0,5
E02004630,0,4,0,1,0,5
E02004631,0,1,1,0,0,2
E02004632,1,4,2,0,0,7
E02004633,1,7,0,0,0,8
E02004634,0,5,1,0,0,6
E02004635,0,3,0,0,0,3
E02004636,0,4,1,0,0,5
E02004637,3,11,9,0,1,24
E02004638,1,8,1,0,0,10
E02004639,1,7,0,0,0,8
E02004640,0,1,0,0,0,1
E02004641,0,6,0,0,0,6
E02004642,1,6,3,0,0,10
E02004643,0,6,1,0,0,7
E02004644,1,5,1,0,0,7
E02004645,0,0,0,0,0,0
E02004646,1,11,5,0,0,17
E02004647,0,16,14,0,0,30
E02004648,0,3,1,0,0,4
E02004649,0,3,0,0,0,3
E02004650,0,10,3,0,0,13
E02004651,1,8,2,0,0,11
E02004652,1,3,0,0,0,4
E02004653,0,5,0,0,0,5
E02004654,0,9,2,0,0,11
E02004655,0,7,4,1,0,12
E02004656,0,4,0,0,0,4
E02004657,0,4,0,0,0,4
E02004658,0,2,1,1,0,4
E02004659,0,3,2,0,0,5
E02004660,1,0,0,0,0,1
E02004661,0,3,1,0,0,4
E02004662,0,5,4,0,0,9
E02004663,2,7,1,0,0,10
E02004664,0,4,0,0,0,4
E02004665,1,2,1,0,0,4
E02004666,0,12,4,0,0,16
E02004667,0,4,2,0,0,6
E02004668,0,5,0,0,0,5
E02004669,1,4,1,0,0,6
E02004670,1,18,1,0,0,20
E02004671,0,2,0,0,0,2
E02004672,0,12,0,0,0,12
E02004673,1,5,1,0,0,7
E02004674,0,25,3,2,0,30
E02004675,0,2,0,0,0,2
E02004676,1,4,1,0,0,6
E02004677,0,1,0,0,0,1
E02004678,1,7,0,0,0,8
E02004679,1,3,1,2,0,7
E02004680,0,2,0,0,0,2
E02004681,0,6,0,1,0,7
E02004682,0,2,0,0,0,2
E02004683,2,6,2,1,0,11
E02004684,2,6,1,0,0,9
E02004685,0,3,1,0,0,4
E02004686,0,3,0,0,0,3
E02004687,1,0,2,0,0,3
E02004688,0,4,1,1,0,6
E02004689,0,2,1,1,0,4
E02004690,0,1,0,0,0,1
E02004691,0,9,4,1,0,14
E02004692,0,2,1,0,0,3
E02004693,2,5,1,0,0,8
E02004694,0,5,6,0,0,11
E02004695,0,0,0,0,0,0
E02004696,1,3,1,0,0,5
E02004697,0,2,0,0,0,2
E02004698,0,6,1,0,0,7
E02004699,0,9,9,1,0,19
E02004700,0,3,0,0,0,3
E02004702,0,2,3,0,0,5
E02004703,1,2,2,0,0,5
E02004704,1,2,0,0,0,3
E02004705,2,5,1,1,0,9
E02004706,2,1,1,0,0,4
E02004707,0,8,3,0,0,11
E02004708,0,1,0,0,0,1
E02004709,1,1,0,0,0,2
E02004710,1,0,0,0,0,1
E02004712,2,6,3,1,0,12
E02004713,0,1,5,0,0,6
E02004714,2,8,1,0,0,11
E02004715,0,2,0,0,0,2
E02004716,0,3,3,0,0,6
E02004717,0,10,2,0,0,12
E02004718,0,2,0,0,0,2
E02004719,0,5,1,0,0,6
E02004720,0,6,8,0,0,14
E02004721,0,1,0,1,0,2
E02004722,1,3,1,1,0,6
E02004723,0,0,2,1,0,3
E02004724,1,3,1,0,0,5
E02004725,0,5,2,1,0,8
E02004726,1,2,1,0,0,4
E02004727,0,6,0,0,0,6
E02004728,1,7,2,1,0,11
E02004729,2,2,1,1,0,6
E02004730,1,2,2,0,0,5
E02004731,3,1,1,1,0,6
E02004732,1,2,1,0,0,4
E02004733,0,1,0,0,0,1
E02004734,3,5,1,0,0,9
E02004735,3,8,0,0,0,11
E02004736,1,2,1,0,0,4
E02004737,1,2,1,0,0,4
E02004738,1,7,2,0,0,10
E02004739,1,8,6,0,0,15
E02004740,1,4,1,0,0,6
E02004741,3,0,0,0,0,3
E02004742,0,2,1,0,0,3
E02004743,1,1,0,0,0,2
E02004744,0,0,1,0,0,1
E02004745,0,2,0,0,1,3
E02004746,1,6,0,0,0,7
E02004747,1,1,0,0,0,2
E02004748,1,4,3,0,0,8
E02004749,1,13,0,0,0,14
E02004750,1,10,3,0,0,14
E02004751,1,9,1,0,1,12
E02004752,0,4,0,0,0,4
E02004753,0,5,1,0,0,6
E02004754,1,1,0,1,0,3
E02004755,0,0,0,0,0,0
E02004756,0,2,0,0,0,2
E02004757,1,4,1,0,0,6
E02004758,0,6,0,0,0,6
E02004759,0,1,0,1,0,2
E02004760,0,2,2,1,0,5
E02004761,1,2,0,0,0,3
E02004764,0,2,5,0,1,8
E02004765,0,3,0,0,0,3
E02004766,0,8,3,1,0,12
E02004767,1,2,0,0,1,4
E02004768,1,1,2,0,0,4
E02004769,1,1,1,0,0,3
E02004770,2,4,1,0,0,7
E02004771,0,3,2,0,0,5
E02004772,1,2,1,1,0,5
E02004774,1,7,1,0,0,9
E02004775,3,5,2,0,0,10
E02004776,0,3,2,0,0,5
E02004777,0,11,3,1,1,16
E02004778,0,3,0,0,0,3
E02004779,0,3,0,1,0,4
E02004780,0,5,1,1,0,7
E02004781,0,1,1,0,0,2
E02004782,0,3,0,0,0,3
E02004783,0,3,0,0,0,3
E02004784,1,17,6,0,0,24
E02004785,0,2,1,1,0,4
E02004786,0,0,1,0,0,1
E02004787,0,8,3,0,0,11
E02004788,0,1,1,0,0,2
E02004789,1,5,0,0,0,6
E02004790,0,4,0,0,0,4
E02004791,0,3,1,0,0,4
E02004792,0,1,4,0,0,5
E02004793,0,6,1,0,0,7
E02004794,0,4,4,0,0,8
E02004795,1,2,0,0,1,4
E02004796,0,4,0,0,0,4
E02004797,0,2,0,0,0,2
E02004798,0,2,0,0,0,2
E02004799,0,3,2,1,0,6
E02004800,1,6,9,1,0,17
E02004801,0,1,0,0,0,1
E02004802,1,1,1,1,0,4
E02004803,0,1,1,2,0,4
E02004804,1,3,1,0,0,5
E02004805,0,7,1,0,0,8
E02004806,0,1,0,0,0,1
E02004807,0,2,2,0,0,4
E02004808,0,13,0,0,1,14
E02004809,0,3,2,0,0,5
E02004810,2,5,0,0,0,7
E02004811,0,3,0,0,0,3
E02004812,0,6,3,2,0,11
E02004813,0,16,2,1,0,19
E02004814,0,2,1,1,0,4
E02004815,0,1,1,0,0,2
E02004816,0,15,3,0,0,18
E02004817,0,8,4,0,0,12
E02004818,0,3,0,1,0,4
E02004819,1,4,3,0,0,8
E02004820,0,7,0,0,2,9
E02004821,0,4,2,0,0,6
E02004822,0,4,2,1,0,7
E02004823,1,5,2,0,0,8
E02004824,1,6,3,1,1,12
E02004825,1,7,11,1,1,21
E02004826,0,2,1,2,0,5
E02004827,0,0,0,0,0,0
E02004828,0,1,2,0,0,3
E02004829,0,1,0,1,0,2
E02004830,0,2,1,0,0,3
E02004831,2,10,2,0,1,15
E02004832,0,1,3,0,0,4
E02004833,1,12,6,0,0,19
E02004834,1,2,5,0,0,8
E02004835,0,9,1,0,0,10
E02004836,0,1,0,0,0,1
E02004837,0,6,0,0,0,6
E02004838,0,0,3,0,0,3
E02004839,0,2,1,0,0,3
E02004840,2,4,1,0,1,8
E02004841,1,5,3,1,0,10
E02004842,0,4,14,1,0,19
E02004843,1,8,0,0,0,9
E02004844,2,1,0,0,0,3
E02004845,1,4,1,0,0,6
E02004846,1,5,0,0,1,7
E02004847,2,4,1,0,0,7
E02004848,0,3,3,0,0,6
E02004849,2,0,0,0,0,2
E02004850,2,2,1,0,0,5
E02004851,3,4,1,0,0,8
E02004852,2,3,1,0,0,6
E02004853,0,3,2,0,0,5
E02004854,1,6,1,0,0,8
E02004855,0,3,0,0,0,3
E02004856,1,0,2,0,0,3
E02004857,0,1,0,0,1,2
E02004858,1,1,0,0,0,2
E02004859,0,3,2,0,0,5
E02004860,0,2,0,0,0,2
E02004861,1,4,1,0,0,6
E02004862,0,3,0,0,0,3
E02004863,3,12,2,0,0,17
E02004864,0,0,0,1,0,1
E02004865,0,2,0,0,0,2
E02004866,0,2,2,0,0,4
E02004867,2,1,0,1,1,5
E02004868,1,12,2,1,0,16
E02004869,0,2,0,0,0,2
E02004870,0,8,1,0,0,9
E02004871,0,3,0,0,0,3
E02004872,2,3,2,1,0,8
E02004873,1,5,3,0,0,9
E02004874,0,8,1,0,0,9
E02004875,0,4,1,1,0,6
E02004876,1,7,0,1,0,9
E02004877,0,1,0,0,0,1
E02004878,0,0,0,0,0,0
E02004879,0,0,3,0,0,3
E02004880,1,11,1,0,0,13
E02004881,1,1,1,0,0,3
E02004882,0,4,2,0,0,6
E02004883,1,3,1,0,0,5
E02004884,0,1,0,1,0,2
E02004885,0,0,0,0,0,0
E02004886,0,1,0,0,0,1
E02004887,2,1,1,0,0,4
E02004888,3,3,1,0,0,7
E02004889,0,21,2,1,0,24
E02004890,0,3,0,0,0,3
E02004891,0,3,0,0,0,3
E02004892,1,2,0,0,0,3
E02004893,0,3,0,0,0,3
E02004894,0,5,0,1,1,7
E02004895,0,11,3,0,0,14
E02004896,1,26,3,0,0,30
E02004897,0,7,1,0,0,8
E02004898,0,8,0,0,0,8
E02004899,1,4,2,0,0,7
E02004900,2,8,2,0,0,12
E02004901,6,14,4,0,0,24
E02004902,0,7,2,1,0,10
E02004903,1,2,1,1,0,5
E02004904,1,10,0,0,0,11
E02004905,2,9,4,0,0,15
E02004906,2,6,0,0,0,8
E02004907,1,11,2,1,0,15
E02004908,8,15,3,0,1,27
E02004909,1,0,0,0,0,1
E02004910,0,3,1,0,0,4
E02004911,0,6,0,0,0,6
E02004912,1,7,12,1,0,21
E02004913,1,8,1,0,0,10
E02004914,0,0,0,1,0,1
E02004915,0,1,1,0,0,2
E02004916,0,0,3,0,0,3
E02004917,0,7,3,0,1,11
E02004918,0,1,2,1,0,4
E02004919,0,2,1,0,0,3
E02004920,0,6,5,1,1,13
E02004921,0,1,1,0,0,2
E02004922,0,0,1,0,0,1
E02004923,1,13,2,0,0,16
E02004924,0,5,0,3,0,8
E02004925,0,0,2,0,1,3
E02004926,0,3,1,1,1,6
E02004927,0,1,1,0,0,2
E02004928,1,0,2,1,2,6
E02004929,0,3,0,0,0,3
E02004930,0,4,1,0,0,5
E02004931,0,5,0,0,0,5
E02004932,0,1,2,0,2,5
E02004933,0,4,0,0,0,4
E02004934,0,8,2,0,0,10
E02004935,2,3,0,0,0,5
E02004936,0,4,0,0,0,4
E02004937,0,10,1,0,2,13
E02004938,0,5,3,1,1,10
E02004939,1,7,0,0,0,8
E02004940,1,9,1,0,0,11
E02004941,1,8,1,0,0,10
E02004942,0,3,0,1,0,4
E02004943,1,9,2,0,0,12
E02004944,0,2,0,1,0,3
E02004945,0,19,3,0,0,22
E02004946,0,2,2,0,0,4
E02004947,0,1,1,0,0,2
E02004948,0,2,1,0,0,3
E02004949,1,5,2,1,1,10
E02004950,0,1,2,0,0,3
E02004951,1,3,0,0,0,4
E02004952,0,1,1,0,0,2
E02004953,0,1,1,0,0,2
E02004954,0,2,2,0,0,4
E02004955,0,1,0,0,0,1
E02004956,1,3,2,0,0,6
E02004957,0,4,3,1,0,8
E02004958,0,2,1,0,0,3
E02004959,1,7,1,0,0,9
E02004960,1,3,1,0,0,5
E02004961,2,3,1,0,0,6
E02004962,0,5,1,0,0,6
E02004963,0,1,0,0,1,2
E02004964,2,4,1,0,0,7
E02004965,1,7,1,0,0,9
E02004966,0,16,5,0,0,21
E02004967,0,5,1,0,0,6
E02004968,1,9,1,0,0,11
E02004969,0,5,2,1,0,8
E02004970,1,2,0,0,0,3
E02004971,1,3,2,1,1,8
E02004972,0,2,0,0,0,2
E02004973,0,4,1,0,0,5
E02004974,7,23,3,1,0,34
E02004975,0,5,2,1,0,8
E02004976,0,6,1,0,0,7
E02004977,0,5,1,1,0,7
E02004978,0,19,4,1,3,27
E02004979,0,2,2,0,1,5
E02004980,0,9,2,0,0,11
E02004981,1,3,2,0,1,7
E02004982,1,1,1,1,0,4
E02004983,2,2,2,1,0,7
E02004984,3,5,6,0,0,14
E02004985,1,4,1,0,0,6
E02004986,0,0,0,1,0,1
E02004987,0,2,2,0,0,4
E02004988,0,1,0,0,0,1
E02004989,1,6,7,2,1,17
E02004990,0,4,5,0,0,9
E02004991,2,4,2,0,0,8
E02004992,1,6,2,0,0,9
E02004993,1,1,2,0,0,4
E02004994,1,4,0,0,0,5
E02004995,0,5,0,1,0,6
E02004996,0,2,5,4,1,12
E02004997,0,2,2,4,2,10
E02004998,0,1,3,0,1,5
E02004999,1,15,6,5,4,31
E02005000,1,6,4,4,3,18
E02005001,0,2,3,5,1,11
E02005002,0,3,3,7,2,15
E02005003,0,2,0,0,1,3
E02005004,0,9,10,1,1,21
E02005005,0,2,0,4,0,6
E02005006,0,0,2,0,0,2
E02005007,0,5,4,3,4,16
E02005008,1,2,2,8,1,14
E02005009,0,2,3,2,0,7
E02005010,0,4,2,0,0,6
E02005011,1,9,3,0,1,14
E02005012,0,4,1,1,1,7
E02005013,0,6,1,1,0,8
E02005014,1,5,4,1,0,11
E02005015,1,4,2,2,1,10
E02005016,0,4,1,1,0,6
E02005017,0,0,1,0,0,1
E02005018,0,10,3,3,2,18
E02005019,0,1,1,1,0,3
E02005020,0,5,2,0,0,7
E02005021,1,3,2,0,0,6
E02005022,0,1,0,1,0,2
E02005023,0,2,0,0,2,4
E02005025,0,2,2,3,1,8
E02005026,0,3,3,2,0,8
E02005027,0,1,0,1,1,3
E02005028,1,7,2,3,4,17
E02005029,1,7,0,0,0,8
E02005030,0,4,1,0,0,5
E02005031,1,1,0,1,0,3
E02005032,0,2,0,0,0,2
E02005033,2,9,3,1,1,16
E02005034,0,3,0,0,1,4
E02005035,3,12,5,0,2,22
E02005036,1,6,1,0,0,8
E02005037,0,7,2,2,2,13
E02005038,0,3,0,2,0,5
E02005039,1,5,2,0,0,8
