MSOAC,LSOACOUNT,POPMID15,IMD19 SCORE
E02006157,4,7306,19.24824815
E02006158,6,8180,11.65361149
E02006159,4,5761,26.72581062
E02006160,6,8473,25.5989784
E02006161,5,6957,10.68081299
E02006162,5,8540,15.56247108
E02006163,5,8141,24.86952463
E02006164,5,7674,33.96501668
E02006165,5,7690,16.00339298
E02006166,5,7009,11.30519118
E02006167,6,9680,33.66865599
E02006168,5,8663,27.32343045
E02006169,3,9616,14.59230106
E02006170,4,5192,11.80377851
E02006171,6,9019,17.8721774
E02006172,6,9350,6.585660749
E02006173,4,6918,10.92874472
E02006174,6,10398,12.04392133
E02006175,4,7095,19.06913108
E02006176,5,7464,13.45363076
E02006177,7,9918,12.39166546
E02006178,5,7904,18.80696875
E02006179,4,8768,13.40922822
E02006180,4,6901,20.76912259
E02006181,4,5644,18.59750797
E02006182,5,6873,5.178897861
E02006183,4,7571,6.687551182
E02006184,3,5395,11.84951752
E02006185,5,7197,16.4736072
E02006186,7,12433,9.899573393
E02006187,5,7151,10.78030639
E02006188,4,5975,12.64530845
E02006189,5,7269,12.52695969
E02006190,6,10357,16.29979048
E02006191,5,7866,10.05199975
E02006192,5,8235,11.12987152
E02006193,4,6387,8.366489745
E02006194,5,8025,19.87846679
E02006195,5,8354,6.911507661
E02006196,4,7391,22.06599202
E02006197,5,8666,21.66930937
E02006198,5,8794,7.025152718
E02006199,5,7993,9.614326411
E02006200,5,7918,29.17793938
E02006201,8,12172,3.071679675
E02006202,5,8945,10.78655416
E02006203,4,7873,23.68488569
E02006204,5,7556,27.38989531
E02006205,4,7285,9.269471929
E02006206,5,8615,23.79734428
E02006207,4,6263,10.67221635
E02006208,5,8136,22.82434968
E02006209,6,10956,9.600469788
E02006210,3,5506,18.18730076
E02006211,4,6473,8.075414336
E02006212,5,7797,9.386110812
E02006213,4,6637,19.19661624
E02006214,4,6193,18.49013693
E02006215,5,7891,11.69408237
E02006216,5,8703,8.835861542
E02006217,6,8756,13.46648333
E02006218,5,8174,29.73654331
E02006219,5,7670,22.05076402
E02006220,5,7525,19.09590658
E02006221,4,6133,13.72197897
E02006222,5,6910,27.41285441
E02006223,5,7180,44.52152479
E02006224,5,7623,15.08755805
E02006225,5,7270,10.19905378
E02006226,6,9867,17.00299939
E02006227,3,6180,15.65134757
E02006228,3,5988,13.93178006
E02006229,3,5759,12.9613221
E02006230,6,10908,11.10519518
E02006231,6,8571,12.62011842
E02006232,4,6001,14.14745476
E02006233,8,11386,22.75635675
E02006234,6,9395,18.51558552
E02006235,4,7912,13.08321916
E02006236,7,10191,7.868524581
E02006237,4,7609,12.7260205
E02006238,5,9873,21.13042014
E02006239,3,7098,15.29949451
E02006240,5,9474,18.96819738
E02006241,5,9024,18.98484054
E02006242,5,9083,12.48006639
E02006243,5,9079,19.99230862
E02006245,5,8055,32.6077455
E02006246,5,7286,11.68974664
E02006247,5,9166,26.66108172
E02006248,5,8244,16.67013064
E02006249,5,8153,14.63509162
E02006250,5,10825,33.64539871
E02006251,7,10603,28.81615015
E02006252,5,9199,14.68249951
E02006253,5,7098,10.28030347
E02006254,5,9382,35.5908867
E02006255,5,8340,19.15579532
E02006256,6,9301,33.45600634
E02006257,5,6567,29.57025826
E02006258,6,9196,32.11984732
E02006259,5,7244,32.98893705
E02006260,6,9035,33.73831101
E02006261,4,7851,16.18485683
E02006262,6,9008,14.82333659
E02006263,3,7514,13.77402582
E02006264,5,8458,7.971589619
E02006265,4,7110,15.34708959
E02006266,5,9280,11.54523481
E02006267,4,8450,14.05144663
E02006268,4,6204,28.04795164
E02006269,4,7020,10.71351168
E02006270,7,12845,10.64404025
E02006271,5,9061,10.80433771
E02006272,5,7450,10.13300282
E02006273,5,6525,13.53637303
E02006274,4,7119,14.74936339
E02006275,5,7303,25.06061865
E02006276,3,6625,12.04669464
E02006277,6,8181,5.763977387
E02006278,6,8850,16.51391503
E02006279,6,8919,13.99868472
E02006280,5,9502,13.145249
E02006281,6,8820,12.3969441
E02006282,3,6305,14.33282411
E02006283,3,7377,14.00143432
E02006284,4,7898,21.33266713
E02006285,4,7903,16.62601227
E02006286,6,11622,21.79058475
E02006287,3,5953,20.44787502
E02006288,5,8931,13.75684134
E02006289,5,8611,18.48053048
E02006290,5,8101,16.85491297
E02006291,4,7130,9.897907994
E02006292,3,6649,12.09686434
E02006293,6,11241,14.27014465
E02006294,4,8193,11.87034078
E02006295,5,9646,8.154900788
E02006296,8,13095,7.237103322
E02006297,5,8047,6.424911023
E02006298,6,8875,14.24230806
E02006299,5,8353,7.576030289
E02006300,5,7474,33.14229342
E02006301,4,6281,20.61802929
E02006302,5,6616,16.82112908
E02006303,5,7937,42.40862543
E02006304,5,7412,19.85293524
E02006305,6,9596,47.95457962
E02006306,5,7350,26.29983333
E02006307,5,7325,10.13478744
E02006308,5,7444,55.85739858
E02006309,5,6886,33.68901728
E02006310,4,8440,16.18353021
E02006311,5,8430,23.41027865
E02006312,5,8823,13.74369296
E02006313,6,10045,19.45218109
E02006314,4,7352,21.07994097
E02006315,4,5948,17.83257246
E02006316,4,7080,18.96093927
E02006317,4,6041,8.677695084
E02006318,4,6354,4.053260466
E02006319,4,7009,14.25962249
E02006320,4,6624,19.86988179
E02006321,4,6426,3.365763461
E02006322,4,6633,6.012821499
E02006323,4,7150,7.928994406
E02006324,5,7739,9.500472671
E02006325,5,9600,4.223985208
E02006326,4,6721,5.49225889
E02006327,4,6512,4.389297758
E02006328,6,9169,6.993205693
E02006329,4,7212,8.28989157
E02006330,6,9649,11.12422458
E02006331,4,7174,4.932106774
E02006332,4,6364,7.616326996
E02006333,6,10176,11.40852368
E02006334,5,8845,4.1690684
E02006335,5,8064,6.568731523
E02006336,4,6948,14.94567732
E02006337,5,8929,3.590111771
E02006338,4,6883,5.908932152
E02006339,4,10486,14.11853834
E02006341,6,9441,12.16713918
E02006342,4,8039,9.859887797
E02006343,6,8871,7.273397926
E02006344,6,8724,10.92372604
E02006345,4,7224,9.743100775
E02006346,7,10105,4.434408511
E02006347,5,7400,8.935853514
E02006348,6,8744,10.28785281
E02006349,4,8628,6.625842837
E02006350,4,6464,22.63641553
E02006351,5,8644,6.403145419
E02006352,4,6527,7.181544507
E02006353,4,6510,18.93454531
E02006354,5,9516,2.819104981
E02006355,4,8577,16.78521056
E02006356,6,11436,10.40740853
E02006357,4,6128,9.244986945
E02006358,4,10124,5.824894508
E02006359,4,6189,5.77559832
E02006360,5,8452,9.364256389
E02006361,3,5664,8.777594456
E02006362,5,6644,4.408027243
E02006363,4,6122,5.368844495
E02006364,4,7302,14.6454418
E02006365,4,6297,7.320323646
E02006366,5,8088,4.046726261
E02006367,4,5741,8.09881066
E02006368,4,5539,7.844023289
E02006369,4,6472,10.95513164
E02006370,4,6242,8.213822493
E02006371,4,7254,7.158768128
E02006372,4,6519,16.29827535
E02006373,4,7668,13.32554903
E02006374,4,7090,15.0730787
E02006375,4,6489,4.692405301
E02006376,6,9062,8.724958067
E02006377,4,6033,6.363882148
E02006378,5,9182,11.72108157
E02006379,4,6100,22.55867934
E02006380,5,6986,5.522407959
E02006381,4,7105,9.696911612
E02006382,4,6604,21.00480345
E02006383,6,9949,7.154861393
E02006384,6,10601,13.35566201
E02006385,5,11241,9.6063892
E02006386,5,8087,5.961101645
E02006387,4,6580,12.91785243
E02006388,5,9149,12.83052202
E02006389,5,6881,15.83169597
E02006390,5,7941,14.03643534
E02006391,4,7219,8.109997368
E02006392,5,8585,15.48410926
E02006393,4,6758,10.44897277
E02006394,6,11666,11.08373667
E02006395,6,9443,14.07147676
E02006396,4,6099,14.24853484
E02006397,4,6267,5.761020265
E02006398,5,7922,15.20132302
E02006399,7,11279,13.7814941
E02006400,4,5693,12.17622115
E02006401,5,9940,12.9046326
E02006402,7,9925,9.238416121
E02006403,4,6481,26.56106558
E02006404,4,7221,25.90573259
E02006405,7,10798,10.38159919
E02006406,5,8310,14.96645078
E02006407,6,8813,12.36971939
E02006408,5,8494,13.58983094
E02006409,4,6930,18.69563838
E02006410,5,8121,22.89095148
E02006411,4,7228,7.278729939
E02006412,4,7029,7.428421539
E02006413,4,5964,13.76003471
E02006414,4,6288,14.05715792
E02006415,4,6742,8.883172056
E02006416,6,8271,7.669875106
E02006417,4,6145,9.464004394
E02006418,4,6869,4.725649876
E02006419,5,8074,18.28727174
E02006420,5,7554,5.406984512
E02006421,5,8597,4.109275212
E02006422,4,6161,2.311056971
E02006423,6,10923,13.67214456
E02006424,4,6348,4.549678639
E02006425,4,6358,9.506769739
E02006426,4,5678,4.186488905
E02006427,4,7407,7.850092885
E02006429,4,7710,7.74673061
E02006430,5,9479,11.55982192
E02006431,6,11024,9.530514423
E02006432,3,5660,9.674806007
E02006433,6,9431,7.622879652
E02006434,4,6283,13.52562948
E02006435,4,6092,18.47068089
E02006436,4,6012,17.90435862
E02006437,5,8651,11.743298
E02006438,5,7967,15.18564516
E02006439,4,5822,6.535462212
E02006440,5,7021,9.414977923
E02006441,5,7968,9.65605246
E02006442,4,6183,3.338312793
E02006443,5,7261,12.13040862
E02006444,5,6931,6.999802626
E02006445,5,7772,5.535377895
E02006446,4,6858,5.560604987
E02006447,4,6441,5.156075609
E02006448,5,7315,9.37010499
E02006449,5,6882,7.041858035
E02006450,5,6932,9.700159983
E02006451,7,11047,6.145776048
E02006453,5,8044,10.41383056
E02006454,4,6674,5.004617021
E02006455,4,6192,8.580900678
E02006456,5,7790,10.5708837
E02006457,5,9274,4.492290921
E02006458,6,9117,6.887064934
E02006459,6,10802,23.51118617
E02006460,7,9385,12.83724933
E02006461,4,6979,6.935138272
E02006462,5,8331,10.04028556
E02006463,5,10384,9.125428929
E02006464,4,6874,10.48305324
E02006465,4,6183,6.13781061
E02006466,5,9276,16.41553795
E02006467,5,6581,6.165384744
E02006468,6,10509,11.94524893
E02006469,5,9004,19.80113172
E02006470,7,11251,24.98424025
E02006471,4,6923,11.61191088
E02006472,6,8967,21.62874774
E02006473,6,9974,12.90996782
E02006474,4,6137,22.14504008
E02006475,5,7284,9.44126771
E02006476,4,8108,41.50264911
E02006477,5,7000,9.612540857
E02006478,5,7992,15.8620463
E02006479,5,8873,36.03680412
E02006480,5,7520,31.67666303
E02006481,5,6886,32.60159251
E02006482,4,6933,17.19548276
E02006483,5,7942,35.62311899
E02006484,5,7612,22.72084879
E02006485,5,6534,5.256203245
E02006486,5,6950,20.29276504
E02006487,5,6719,32.33371514
E02006488,4,6169,13.75900357
E02006489,5,8064,24.14531151
E02006490,4,7625,21.13310361
E02006492,6,12191,12.0068398
E02006493,6,9567,15.3372333
E02006494,4,7221,28.32006453
E02006495,5,7605,10.63191624
E02006496,4,7056,18.33281576
E02006497,4,8128,19.57515034
E02006498,7,12862,12.8375199
E02006499,4,5713,5.631860669
E02006500,4,5912,14.30281867
E02006501,5,9544,10.93396595
E02006502,7,10800,14.02172417
E02006503,5,7856,8.942360871
E02006504,3,5588,12.22342591
E02006505,4,6703,11.86907265
E02006506,4,5909,14.70848079
E02006507,6,9062,9.589039616
E02006508,7,9638,10.27362409
E02006509,4,6016,14.14467736
E02006510,3,6453,13.15839966
E02006511,7,9095,11.03932303
E02006512,6,11279,14.9807897
E02006513,5,7927,6.535107733
E02006514,5,9232,9.327103769
E02006515,5,9333,12.96258309
E02006516,5,9056,13.40997129
E02006517,4,7702,10.13588315
E02006518,5,9445,12.4435351
E02006519,5,7364,7.596873438
E02006520,5,8164,6.189693778
E02006521,5,7251,7.314222038
E02006522,4,5316,13.22042476
E02006523,7,12832,10.04566397
E02006524,4,5596,24.89680754
E02006525,8,13131,9.79162737
E02006526,6,8468,13.37057239
E02006527,6,9283,9.859475816
E02006528,7,10762,16.16549796
E02006529,7,11859,13.37440939
E02006530,6,10454,9.132989956
E02006531,6,10421,24.1016413
E02006532,5,8498,7.962710755
E02006533,5,9494,9.389996945
E02006534,6,8821,16.51366659
E02006535,5,7107,7.031781905
E02006536,5,7382,14.08356069
E02006537,7,10223,26.4039013
E02006538,5,9128,11.37925329
E02006539,5,7245,20.38094769
E02006540,4,5826,23.67962135
E02006541,5,7794,20.35518848
E02006542,4,5718,15.45267401
E02006543,4,5571,17.03090002
E02006544,6,10297,12.28710226
E02006545,5,9028,30.13179309
E02006546,5,9876,15.3008467
E02006547,4,6041,19.54708078
E02006548,6,9576,14.20971679
E02006549,4,5970,8.57500268
E02006550,6,9445,17.83123219
E02006551,5,8184,10.9051729
E02006552,4,7453,34.80168536
E02006553,5,8447,16.98889996
E02006554,4,6691,12.88769452
E02006555,5,7820,26.96799412
E02006556,5,9275,12.46448259
E02006557,5,7703,27.84866078
E02006558,6,11268,31.62118814
E02006559,5,8265,9.105239201
E02006560,6,9170,15.99592814
E02006561,4,6871,10.24809824
E02006562,4,5912,10.74718843
E02006563,4,5747,14.60118671
E02006564,4,7546,12.26492844
E02006565,6,8134,16.79482899
E02006566,4,7866,12.05694457
E02006567,5,7424,13.64851576
E02006568,6,11511,19.10565694
E02006569,5,8092,9.564567845
E02006570,5,8821,15.36868031
E02006571,4,8345,9.061573637
E02006572,6,9780,16.51197352
E02006573,7,11036,14.51312858
E02006574,7,10699,17.34970222
E02006575,5,8620,21.8129623
E02006576,5,8138,10.48006439
E02006577,5,8098,24.43902816
E02006578,6,10837,18.61559823
E02006579,5,8046,14.84956376
E02006580,5,8180,15.9521291
E02006581,5,9024,22.47025754
E02006582,4,8023,5.376857784
E02006583,6,9216,13.39668728
E02006584,5,7869,25.14902821
E02006585,5,7792,20.39284086
E02006586,5,8142,25.156831
E02006587,5,8902,27.66866727
E02006588,4,7693,16.60534707
E02006589,8,11133,3.497001886
E02006590,5,8881,9.050784033
E02006591,5,8054,8.998715793
E02006592,4,6411,14.21635096
E02006593,6,11086,14.65895291
E02006594,4,8101,7.347347982
E02006595,5,8864,8.959936259
E02006596,6,9097,5.552218204
E02006597,5,10112,11.17481744
E02006598,4,5529,10.66659107
E02006599,4,6924,5.474322068
E02006600,6,9730,12.99445899
E02006601,5,8304,11.72670316
E02006602,5,7740,11.12866318
E02006603,5,8599,7.572664612
E02006604,7,12572,10.47741441
E02006605,4,6524,5.699532955
E02006606,5,8516,4.529969
E02006607,5,8066,3.691259236
E02006608,4,5996,5.056763009
E02006609,4,7183,9.659102603
E02006610,4,7189,11.74739519
E02006611,6,10790,2.93080899
E02006612,6,11057,5.742168129
E02006613,5,7914,12.6725321
E02006614,6,11114,7.595089887
E02006615,4,6980,6.716029083
E02006616,5,8275,8.582498369
E02006617,6,9171,14.43329833
E02006618,4,6448,3.254347239
E02006619,5,8434,12.7254253
E02006620,6,9740,5.240779055
E02006621,5,7523,6.580298551
E02006622,5,7862,13.35076291
E02006623,5,8102,22.5440121
E02006624,5,7444,6.476818109
E02006625,5,8298,12.4734101
E02006626,5,7883,26.39548002
E02006627,5,8848,14.53922649
E02006628,5,9392,19.47465194
E02006629,5,8009,23.90685928
E02006630,5,8597,25.46835559
E02006631,5,10001,26.87819288
E02006632,5,8190,9.732121734
E02006633,5,8154,9.200461123
E02006634,5,8667,10.23289304
E02006635,5,8471,10.43357349
E02006636,4,7069,14.55505178
E02006637,7,11041,13.21911666
E02006638,4,6330,20.23948246
E02006639,5,8599,15.84393197
E02006640,4,7263,11.87673041
E02006641,4,7837,10.35454957
E02006642,3,5756,13.50917825
E02006643,7,17120,12.93126776
E02006644,4,6658,9.731875638
E02006645,4,7422,9.457306791
E02006646,4,6237,12.71670258
E02006647,4,5920,11.57652753
E02006648,4,6135,9.199256561
E02006649,4,7406,16.14898609
E02006650,7,12009,9.039057707
E02006651,4,7358,11.19601359
E02006652,6,9653,8.829413136
E02006653,7,9734,10.77426854
E02006654,6,9523,20.5237148
E02006655,4,7115,12.94364793
E02006656,5,7070,7.624004102
E02006657,6,10881,17.39343976
E02006658,4,7126,11.51520488
E02006659,5,7616,10.09067923
E02006660,7,13390,12.14449679
E02006661,4,9953,8.394163267
E02006662,4,6129,10.7201196
E02006663,6,11220,12.93869768
E02006664,4,6639,11.77399126
E02006665,4,6546,16.50588084
E02006666,4,6003,10.76976628
E02006667,4,6484,28.27742073
E02006668,4,6051,12.19253132
E02006669,6,9717,17.1316218
E02006670,4,6832,12.05833167
E02006671,4,6210,15.43284332
E02006672,3,7910,13.22089684
E02006673,3,4974,14.92927423
E02006674,4,6013,16.59511475
E02006675,5,8090,8.564498022
E02006676,4,6228,16.63793738
E02006677,5,7934,7.935858961
E02006678,5,7375,19.50548936
E02006679,6,11038,10.29832298
E02006680,5,7425,20.04679704
E02006681,4,5898,8.123020685
E02006682,6,9733,9.811531388
E02006683,4,8389,10.72268661
E02006684,3,6575,25.08762677
E02006685,4,9076,12.12597378
E02006686,3,5653,22.60088413
E02006687,4,7556,21.84703428
E02006688,4,5699,16.11271223
E02006689,3,6514,13.14103055
E02006690,5,6639,12.89564663
E02006691,7,14288,16.16108791
E02006692,4,5821,13.11147122
E02006693,4,6044,14.96616529
E02006694,4,6064,14.16850049
E02006695,5,6361,16.44133454
E02006696,4,6337,4.027604229
E02006697,5,7367,11.18417416
E02006698,4,6534,13.18307652
E02006699,4,5999,9.688179197
E02006700,4,5863,11.59248559
E02006701,4,6471,4.964641014
E02006702,4,5873,17.25013434
E02006703,5,7121,6.004794551
E02006704,4,6842,11.45983002
E02006705,4,7027,17.343964
E02006706,4,7115,17.16703823
E02006707,4,6838,4.176450424
E02006708,4,8456,21.52853441
E02006709,4,7957,12.48402639
E02006710,4,8051,18.25538703
E02006711,4,7981,13.05760794
E02006712,4,6989,12.55540936
E02006713,4,6343,17.0384706
E02006714,4,5291,15.24427292
E02006715,5,8819,12.14591575
E02006716,4,6472,34.85231366
E02006717,3,5619,12.69116426
E02006718,4,6186,14.83607097
E02006719,5,7505,8.684796269
E02006720,4,6880,19.56089172
E02006721,4,6048,11.59981068
E02006722,4,5506,38.17622485
E02006723,4,8625,27.28058957
E02006724,4,6863,37.60761985
E02006725,4,5622,28.47865955
E02006726,4,6436,21.89689559
E02006727,4,6087,14.88227501
E02006728,5,6974,9.448020792
E02006729,5,7244,21.89665682
E02006730,4,6453,39.04955509
E02006731,4,5717,21.97328267
E02006732,5,7148,11.16140487
E02006733,4,6098,10.36784438
E02006734,5,8237,8.200091417
E02006735,4,5458,55.6178111
E02006736,4,6619,10.82892476
E02006737,5,8100,15.85371556
E02006738,6,8996,44.50347899
E02006739,4,5629,10.65450595
E02006740,5,7386,24.17695952
E02006741,3,6002,8.365327724
E02006742,5,8914,24.45537402
E02006743,4,6619,26.1929228
E02006744,5,7253,25.9997703
E02006745,5,8183,11.49551045
E02006746,4,7917,12.2762386
E02006747,4,5672,5.298076693
E02006748,4,6887,18.04228503
E02006749,4,5471,31.45549004
E02006750,3,5529,16.05056321
E02006751,4,5963,19.23796579
E02006752,4,6975,5.646598853
E02006753,3,6423,13.14042223
E02006754,4,5647,13.43294015
E02006755,4,5470,10.53321335
E02006756,4,5690,12.44402373
E02006757,5,6905,14.91240434
E02006758,4,5682,19.34414396
E02006759,5,7472,17.10414628
E02006760,6,8465,15.58818559
E02006761,3,5925,27.93355089
E02006762,4,5986,13.62424591
E02006763,4,7771,12.92769322
E02006764,3,5741,20.38381815
E02006765,4,5972,13.74444591
E02006766,6,7735,9.756288171
E02006767,6,8915,17.52640774
E02006768,5,6928,15.41855139
E02006769,5,7163,12.48347703
E02006770,4,7841,41.00265247
E02006771,4,6716,22.24901861
E02006772,4,6447,21.25011928
E02006773,6,8364,24.80284182
E02006774,5,7656,23.86535671
E02006775,3,5381,49.50649154
E02006776,5,6534,14.42568304
E02006777,5,7141,15.82607408
E02006778,5,6962,14.71481959
E02006779,4,7738,19.31865831
E02006780,4,5813,27.26562051
E02006781,1,2335,12.005
E02006782,5,7857,19.54619868
E02006783,5,7591,35.48995402
E02006784,5,8073,33.77835662
E02006785,4,6667,17.5550933
E02006786,4,7438,24.86129
E02006787,5,7927,10.26326605
E02006788,5,7763,30.45134845
